45.27731092436975,170.0,0.0,15.0,3.2100840336134455,100.0,0.0,1.0,100.0,100.0,0.0,100.0,2.193548387096774,345.0,0.0,9.223372036854776e+18,30516.0,30516.0,0.0,30516.0,7.0,7.0,0.0,5.0,10.15126050420168,64.0,0.0,1.0,65.6890756302521,4595.0,0.0,5.0,10.277310924369749,43.0,0.0,5.0,10.0,10.0,0.0,10.0,102389.0,102389.0,0.0,102389.0,11.913461538461538,237.0,0.0,9.223372036854776e+18
33477.378151260506,95904.0,0.0,50.0,13.285714285714286,99.0,0.0,1.0,100.0,100.0,0.0,100.0,1.7777777777777777,68.0,0.0,9.223372036854776e+18,30516.0,30516.0,0.0,30516.0,59.378151260504204,61.0,0.0,58.0,48.34453781512605,295.0,0.0,4.0,115.33613445378151,1515.0,0.0,26.0,51.285714285714285,144.0,0.0,13.0,8.403361344537815,9.0,0.0,8.0,102389.0,102389.0,0.0,102389.0,47.79661016949152,1081.0,0.0,1.0
24181.81512605042,146266.0,0.0,4608.0,9.22689075630252,97.0,0.0,1.0,100.0,100.0,0.0,100.0,52.42307692307692,846.0,0.0,21.0,61242.0,61242.0,0.0,61242.0,38.08403361344538,50.0,0.0,36.0,138.30252100840337,816.0,0.0,12.0,28153.378151260506,229679.0,0.0,2425.0,138.80672268907563,659.0,0.0,28.0,71.6470588235294,77.0,0.0,69.0,1913486.0,1913486.0,0.0,1913486.0,117.39495798319328,1146.0,0.0,1.0
18036.058823529413,149902.0,0.0,3626.0,4.957983193277311,92.0,0.0,1.0,100.0,100.0,0.0,100.0,47.747126436781606,757.0,0.0,9.223372036854776e+18,61242.0,61242.0,0.0,61242.0,37.9327731092437,51.0,0.0,36.0,81.78991596638656,578.0,0.0,7.0,18942.764705882353,230469.0,0.0,1812.0,78.38655462184875,510.0,0.0,14.0,69.39495798319328,73.0,0.0,66.0,1913486.0,1913486.0,0.0,1913486.0,76.63865546218487,734.0,0.0,1.0
16456.193277310926,131307.0,0.0,3342.0,6.680672268907563,90.0,0.0,1.0,100.0,100.0,0.0,100.0,46.810526315789474,755.0,0.0,9.223372036854776e+18,61242.0,61242.0,0.0,61242.0,38.7563025210084,51.0,0.0,37.0,82.56302521008404,756.0,0.0,6.0,17296.084033613446,244686.0,0.0,1652.0,86.4873949579832,568.0,0.0,12.0,67.15126050420169,70.0,0.0,65.0,1913344.0,1913344.0,0.0,1913344.0,69.53781512605042,1105.0,0.0,1.0
17595.48739495798,143106.0,0.0,3564.0,10.453781512605042,91.0,0.0,1.0,100.0,100.0,0.0,100.0,46.11340206185567,818.0,0.0,9.223372036854776e+18,61242.0,61242.0,0.0,61242.0,35.99159663865546,48.0,0.0,34.0,121.73109243697479,892.0,0.0,9.0,28950.51260504202,223474.0,0.0,1946.0,119.2016806722689,786.0,0.0,18.0,68.29411764705883,71.0,0.0,67.0,1913345.0,1913345.0,0.0,1913345.0,107.15966386554622,1151.0,0.0,1.0
17258.8487394958,141635.0,0.0,3953.0,5.823529411764706,95.0,0.0,1.0,100.0,100.0,0.0,100.0,46.34375,887.0,0.0,9.223372036854776e+18,61242.0,61242.0,0.0,61242.0,39.08403361344538,51.0,0.0,37.0,83.34453781512605,592.0,0.0,10.0,16426.319327731093,215937.0,0.0,1884.0,88.18487394957984,481.0,0.0,19.0,68.52941176470588,73.0,0.0,66.0,1913486.0,1913486.0,0.0,1913486.0,74.25210084033614,765.0,0.0,1.0
804.7731092436975,1677.0,0.0,215.0,3.5546218487394956,98.0,0.0,1.0,100.0,100.0,0.0,100.0,1.930232558139535,64.0,0.0,9.223372036854776e+18,30516.0,30516.0,0.0,30516.0,58.0,58.0,0.0,58.0,79.21848739495799,507.0,0.0,2.0,2320.5546218487393,26454.0,0.0,849.0,81.98319327731092,355.0,0.0,5.0,18.0,18.0,0.0,18.0,102389.0,102389.0,0.0,102389.0,78.65486725663717,739.0,0.0,1.0
62.00840336134454,327.0,0.0,44.0,2.1848739495798317,25.0,0.0,1.0,100.0,100.0,0.0,100.0,4.767123287671233,340.0,0.0,9.223372036854776e+18,30516.0,30516.0,0.0,30516.0,31.0,31.0,0.0,31.0,10.025210084033613,77.0,0.0,1.0,38.11764705882353,119.0,0.0,26.0,10.521008403361344,42.0,0.0,5.0,26.159663865546218,27.0,0.0,26.0,102389.0,102389.0,0.0,102389.0,11.622448979591837,138.0,0.0,1.0
54.621848739495796,822.0,0.0,47.0,6.218487394957983,13.0,0.0,2.0,100.0,100.0,0.0,100.0,1.1666666666666667,62.0,0.0,9.223372036854776e+18,7685.0,7685.0,0.0,7685.0,8.445378151260504,9.0,0.0,8.0,11.73913043478261,60.0,0.0,1.0,40.680672268907564,592.0,0.0,33.0,9.277310924369749,26.0,0.0,1.0,21.0,21.0,0.0,21.0,7934.0,7934.0,0.0,7934.0,21.246376811594203,186.0,0.0,9.223372036854776e+18
